firm_key,reporting_period,source_reporting_period,product_group,display_firm_name,resolved_frn,observation_start,observation_end,eligible_rule_count,triggered_rule_count,persistent_rule_count,triggered_rule_ids,uncapped_base_warning_score,base_warning_score,family_score_evidence,point_cap_reduction,persistence_bonus,warning_score,coverage_status,priority_band,methodology_id,methodology_status,independent_signal_family_count,triggered_signal_families,persistent_trigger_ids,complaints_opened_count,complaints_closed_count,complaints_upheld_pct,closed_within_8_weeks_pct,context_provision_rate,context_intermediation_rate,identity_match_status,previous_sample_review_outcome,previous_sample_review_comment,review_flags,review_disposition,review_comment,source_check_status,resolved_disposition,source_check_resolution,source_check_evidence,review_method,reviewer,reviewed_at,business_approval_status
FRN:311909,2022-H1,2022-01-01 to 2022-06-30,insurance_and_pure_protection,AWP Assistance UK Ltd,311909.0,2022-01-01,2022-06-30,9,3,1,OVER_8_WEEKS_HIGH|UPHELD_DETERIORATION|UPHELD_PEER_HIGH,8,7,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",1,1,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH,2366.0,1848.0,0.7974,0.8728,0.95,0.95,matched,,,,retain_priority_review_borderline,"Score 8 from 3 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:312989,2025-H2,2025-07-01 to 2025-12-31,insurance_and_pure_protection,LeasePlan UK Limited,312989.0,2025-07-01,2025-12-31,5,2,2,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,partial,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,23.0,21.0,0.7619,0.7619,,,matched,,,low_closed_denominator_20_to_49,retain_priority_review_with_statistical_caveat,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. Keep in the priority queue, but verify low_closed_denominator_20_to_49 against the source workbook and definitions before relying on the score. This is prioritisation evidence, not a harm finding. Source-check resolution: Workbook confirms 23 opened, 21 closed, 76.19% upheld and the reported closure percentages. Values are correctly extracted; retain small-denominator caveat.",resolved_with_caveat,retain_priority_review_with_statistical_caveat,"Workbook confirms 23 opened, 21 closed, 76.19% upheld and the reported closure percentages. Values are correctly extracted; retain small-denominator caveat.",firm-level-complaints-data-2025-h2.xlsx: Opened!H119; Closed!H119; Percentage upheld!H119,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:313153,2021-H2,2021-07-01 to 2021-12-31,banking_and_credit_cards,Creation Financial Services Limited,313153.0,2021-07-01,2021-12-31,7,3,2,CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,8,7,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",1,2,9,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,1724.0,843.0,0.35,0.883,11.63,,matched,,,,retain_priority_review,"Score 9 from 3 rules across 2 independent signal families (context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:313153,2021-H2,2021-07-01 to 2021-12-31,insurance_and_pure_protection,Creation Financial Services Limited,313153.0,2021-07-01,2021-12-31,7,2,2,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,17.0,20.0,0.3,0.4,8.69,,matched,,,low_closed_denominator_20_to_49,retain_priority_review_with_statistical_caveat,"Score 8 from 2 rules across 2 independent signal families (context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH. Keep in the priority queue, but verify low_closed_denominator_20_to_49 against the source workbook and definitions before relying on the score. This is prioritisation evidence, not a harm finding. Source-check resolution: Workbook confirms 17 opened, 20 closed, 30% upheld, 40% closed after 3 days within 8 weeks and context rate 8.69. Values are correctly extracted; retain small-denominator caveat.",resolved_with_caveat,retain_priority_review_with_statistical_caveat,"Workbook confirms 17 opened, 20 closed, 30% upheld, 40% closed after 3 days within 8 weeks and context rate 8.69. Values are correctly extracted; retain small-denominator caveat.",firm-level-complaints-data-2021-h2.xlsx: Opened!H63; Closed!H63; Upheld!H63; Context - Provision!H52,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:313153,2022-H1,2022-01-01 to 2022-06-30,banking_and_credit_cards,Creation Financial Services Limited,313153.0,2022-01-01,2022-06-30,7,2,2,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,1253.0,1674.0,0.3447,0.577,9.86,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:313153,2022-H2,2022-07-01 to 2022-12-31,banking_and_credit_cards,Creation Financial Services Limited,313153.0,2022-07-01,2022-12-31,7,2,2,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,1087.0,1578.0,0.365,0.7453000000000001,9.85,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:313153,2023-H1,2023-01-01 to 2023-06-30,insurance_and_pure_protection,Creation Financial Services Limited,313153.0,2023-01-01,2023-06-30,8,4,0,CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH|OPENED_EXCEPTIONAL_GROWTH|OVER_8_WEEKS_HIGH,10,9,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 2, ""uncapped_points"": 2}}",1,0,9,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,context_rate|timeliness|volume_pressure,,374.0,305.0,0.3934426229508196,0.0,191.21,0.0,matched,,,,retain_priority_review,"Score 9 from 4 rules across 3 independent signal families (context_rate|timeliness|volume_pressure). No rule persisted from the prior period. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:313153,2024-H1,2024-01-01 to 2024-06-30,banking_and_credit_cards,Creation Financial Services Limited,313153.0,2024-01-01,2024-06-30,7,2,2,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,667.0,713.0,0.4614,0.7531,9.05,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:313409,2021-H1,01-01-2021 to 30-06-2021,insurance_and_pure_protection,Black Horse Limited,313409.0,2021-01-01,2021-06-30,3,3,0,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,9,9,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,0,9,partial,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|timeliness,,5781.0,9998.0,0.7273454690938188,0.1174234846969393,722625.0,,matched,,,context_rate_above_1000_check_units,retain_priority_review_with_definition_caveat,"Score 9 from 3 rules across 3 independent signal families (complaint_outcome|context_rate|timeliness). No rule persisted from the prior period. Keep in the priority queue, but verify context_rate_above_1000_check_units against the source workbook and definitions before relying on the score. This is prioritisation evidence, not a harm finding. Source-check resolution: Workbook cell H34 contains 722625. FCA Notes explain unusually high insurance/PPI context figures can result from shorter-period or policies-in-force denominators. Preserve the source value and attach the definition caveat.",resolved_with_definition,retain_priority_review_with_definition_caveat,Workbook cell H34 contains 722625. FCA Notes explain unusually high insurance/PPI context figures can result from shorter-period or policies-in-force denominators. Preserve the source value and attach the definition caveat.,firm-level-complaints-data-2021-h1.xlsx: Context (Provision)!H34; Notes row 6,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:313409,2021-H2,2021-07-01 to 2021-12-31,insurance_and_pure_protection,Black Horse Limited,313409.0,2021-07-01,2021-12-31,7,4,3,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_DETERIORATION|UPHELD_PEER_HIGH,11,10,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",1,2,12,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,1466.0,1752.0,0.826,0.517,209428.57,,matched,,,context_rate_above_1000_check_units,retain_priority_review_with_definition_caveat,"Score 12 from 4 rules across 3 independent signal families (complaint_outcome|context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. Keep in the priority queue, but verify context_rate_above_1000_check_units against the source workbook and definitions before relying on the score. This is prioritisation evidence, not a harm finding. Source-check resolution: Workbook cell H32 contains 209428.57. FCA Notes explain unusually high insurance/PPI context figures can result from shorter-period or policies-in-force denominators. Preserve the source value and attach the definition caveat.",resolved_with_definition,retain_priority_review_with_definition_caveat,Workbook cell H32 contains 209428.57. FCA Notes explain unusually high insurance/PPI context figures can result from shorter-period or policies-in-force denominators. Preserve the source value and attach the definition caveat.,firm-level-complaints-data-2021-h2.xlsx: Context - Provision!H32; Notes row 6,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:313409,2022-H1,2022-01-01 to 2022-06-30,insurance_and_pure_protection,Black Horse Limited,313409.0,2022-01-01,2022-06-30,5,2,2,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,partial,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,395.0,695.0,,0.082,79000.0,,matched,,,context_rate_above_1000_check_units,retain_priority_review_with_definition_caveat,"Score 8 from 2 rules across 2 independent signal families (context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH. Keep in the priority queue, but verify context_rate_above_1000_check_units against the source workbook and definitions before relying on the score. This is prioritisation evidence, not a harm finding. Source-check resolution: Workbook cell H33 contains 79000. FCA Notes explain unusually high insurance/PPI context figures can result from shorter-period or policies-in-force denominators. Preserve the source value and attach the definition caveat.",resolved_with_definition,retain_priority_review_with_definition_caveat,Workbook cell H33 contains 79000. FCA Notes explain unusually high insurance/PPI context figures can result from shorter-period or policies-in-force denominators. Preserve the source value and attach the definition caveat.,firm-level-complaints-data-2022-h1.xlsx: Context A Provision!H33; Notes row 6,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:460698,2021-H2,2021-07-01 to 2021-12-31,decumulation_and_pensions,JAMES HAY ADMINISTRATION COMPANY LIMITED,460698.0,2021-07-01,2021-12-31,7,2,2,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,550.0,916.0,0.682,0.4599999999999999,10.65,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:490568,2021-H2,2021-07-01 to 2021-12-31,insurance_and_pure_protection,British Gas Services Limited,490568.0,2021-07-01,2021-12-31,7,2,2,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,147339.0,138909.0,0.97,0.978,20.35,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:490568,2022-H1,2022-01-01 to 2022-06-30,insurance_and_pure_protection,British Gas Services Limited,490568.0,2022-01-01,2022-06-30,7,2,2,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,163040.0,169634.0,0.9863,0.9325,23.82,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:490568,2022-H2,2022-07-01 to 2022-12-31,insurance_and_pure_protection,British Gas Services Limited,490568.0,2022-07-01,2022-12-31,7,2,2,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,83269.0,77951.0,0.9879,0.9299,13.22,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:490568,2023-H1,2023-01-01 to 2023-06-30,insurance_and_pure_protection,British Gas Services Limited,490568.0,2023-01-01,2023-06-30,7,3,2,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,9,9,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,11,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|timeliness,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,76364.0,85376.0,0.9885447901049476,0.8438319902548725,13.09,,matched,,,,retain_priority_review,"Score 11 from 3 rules across 3 independent signal families (complaint_outcome|context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:490568,2023-H2,2023-07-01 to 2023-12-31,insurance_and_pure_protection,British Gas Services Limited,490568.0,2023-07-01,2023-12-31,7,2,2,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,57918.0,59104.0,0.9764,0.9486,10.17,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:490568,2024-H1,2024-01-01 to 2024-06-30,insurance_and_pure_protection,British Gas Services Limited,490568.0,2024-01-01,2024-06-30,7,2,2,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,55282.0,55872.0,0.9636,0.9617,9.94,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:490568,2024-H2,2024-07-01 to 2024-12-31,insurance_and_pure_protection,British Gas Services Limited,490568.0,2024-07-01,2024-12-31,7,2,2,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,57808.0,56598.0,0.9549,0.9669,10.5,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:490568,2025-H1,2025-01-01 to 2025-06-30,insurance_and_pure_protection,British Gas Services Limited,490568.0,2025-01-01,2025-06-30,7,2,2,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,51725.0,52837.0,0.9492,0.9505,9.56,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
